timestamp,vwap,actual_vwap,lstm_forecast,trf_forecast
2025-05-07 10:58:00,197.6962,197.6962,199.85402,201.89972
2025-05-07 10:59:00,197.6123,197.6123,200.05048,202.11755
2025-05-07 11:00:00,197.3838,197.3838,200.18704,202.25903
2025-05-07 11:01:00,197.1926,197.1926,200.41785,202.56693
2025-05-07 11:02:00,197.0321,197.0321,200.66452,202.39099
2025-05-07 11:03:00,196.8343,196.8343,199.98358,203.08228
2025-05-07 11:04:00,196.6804,196.6804,200.13591,202.44617
2025-05-07 11:05:00,196.3427,196.3427,200.62802,202.48436
2025-05-07 11:06:00,196.2168,196.2168,200.44447,201.84972
2025-05-07 11:07:00,195.8126,195.8126,200.74821,202.02391
2025-05-07 11:08:00,195.6454,195.6454,200.45119,201.87633
2025-05-07 11:09:00,195.4451,195.4451,200.93687,201.49626
2025-05-07 11:10:00,195.5675,195.5675,200.57524,202.10922
2025-05-07 11:11:00,195.5071,195.5071,200.77383,202.37167
2025-05-07 11:12:00,195.1643,195.1643,200.32619,202.7221
2025-05-07 11:13:00,194.7915,194.7915,200.31317,202.95592
2025-05-07 11:14:00,194.6436,194.6436,200.4125,202.24242
2025-05-07 11:15:00,194.6189,194.6189,200.10695,202.78003
2025-05-07 11:16:00,194.5407,194.5407,199.73553,201.37119
2025-05-07 11:17:00,194.3624,194.3624,200.35182,201.71162
2025-05-07 11:18:00,194.4197,194.4197,200.02487,200.65521
2025-05-07 11:19:00,194.0931,194.0931,200.16441,202.63986
2025-05-07 11:20:00,194.0295,194.0295,200.086,201.55594
2025-05-07 11:21:00,194.5118,194.5118,199.91055,201.52983
2025-05-07 11:22:00,194.546,194.546,199.9819,202.21242
2025-05-07 11:23:00,194.5755,194.5755,199.6631,202.60019
2025-05-07 11:24:00,194.3838,194.3838,199.5235,201.31801
2025-05-07 11:25:00,194.2504,194.2504,200.46063,201.86996
2025-05-07 11:26:00,194.3642,194.3642,199.8313,201.57904
2025-05-07 11:27:00,194.32,194.32,200.43074,201.22423
2025-05-07 11:28:00,194.2262,194.2262,199.86555,202.01653
2025-05-07 11:29:00,194.3705,194.3705,200.03516,201.86763
2025-05-07 11:30:00,194.0915,194.0915,199.67369,201.90918
2025-05-07 11:31:00,193.8692,193.8692,200.128,201.89996
2025-05-07 11:32:00,193.8007,193.8007,199.96907,202.21272
2025-05-07 11:33:00,193.7493,193.7493,200.47313,202.71329
2025-05-07 11:34:00,193.7962,193.7962,200.05742,202.07346
2025-05-07 11:35:00,193.7332,193.7332,199.85544,202.2516
2025-05-07 11:36:00,193.5046,193.5046,199.73938,202.11917
2025-05-07 11:37:00,193.3723,193.3723,199.90147,202.46729
2025-05-07 11:38:00,193.7139,193.7139,199.93784,202.28535
2025-05-07 11:39:00,193.7853,193.7853,199.90726,202.49832
2025-05-07 11:40:00,193.9123,193.9123,200.08914,202.85025
2025-05-07 11:41:00,194.1555,194.1555,200.01399,202.52347
2025-05-07 11:42:00,194.291,194.291,200.4905,202.26526
2025-05-07 11:43:00,194.5016,194.5016,200.01439,202.39624
2025-05-07 11:44:00,194.5444,194.5444,200.42517,202.17763
2025-05-07 11:45:00,194.4901,194.4901,199.7443,202.10239
2025-05-07 11:46:00,194.4414,194.4414,200.56914,202.18306
2025-05-07 11:47:00,194.3416,194.3416,200.23817,201.88287
2025-05-07 11:48:00,194.2767,194.2767,199.49422,203.05205
2025-05-07 11:49:00,194.1901,194.1901,200.0322,202.30275
2025-05-07 11:50:00,194.0379,194.0379,200.1917,202.65651
2025-05-07 11:51:00,194.0662,194.0662,200.48659,202.05484
2025-05-07 11:52:00,194.3252,194.3252,200.30084,202.69707
2025-05-07 11:53:00,194.5008,194.5008,199.99504,202.8033
2025-05-07 11:54:00,194.5782,194.5782,199.64609,201.5598
2025-05-07 11:55:00,194.5688,194.5688,199.6974,201.33598
2025-05-07 11:56:00,194.7089,194.7089,200.41052,202.64474
2025-05-07 11:57:00,194.7517,194.7517,200.32417,201.53311
2025-05-07 11:58:00,194.8953,194.8953,200.23029,202.05208
2025-05-07 11:59:00,195.013,195.013,199.67923,202.95587
2025-05-07 12:00:00,194.9646,194.9646,199.69,202.81364
2025-05-07 12:01:00,195.1187,195.1187,200.114,202.14134
2025-05-07 12:02:00,195.0291,195.0291,199.90767,202.40309
2025-05-07 12:03:00,194.996,194.996,199.79306,201.77547
2025-05-07 12:04:00,194.8501,194.8501,200.23132,201.9682
2025-05-07 12:05:00,194.968,194.968,199.58266,203.00835
2025-05-07 12:06:00,194.8023,194.8023,199.70963,203.31955
2025-05-07 12:07:00,194.807,194.807,200.204,202.54749
2025-05-07 12:08:00,195.0011,195.0011,200.39055,202.47298
2025-05-07 12:09:00,195.1022,195.1022,200.10619,201.65562
2025-05-07 12:10:00,195.1293,195.1293,199.55016,201.6538
2025-05-07 12:11:00,195.1793,195.1793,200.09042,202.73964
2025-05-07 12:12:00,194.9816,194.9816,199.67569,201.57639
2025-05-07 12:13:00,194.9902,194.9902,200.27652,202.06918
2025-05-07 12:14:00,195.0968,195.0968,199.64328,202.84915
2025-05-07 12:15:00,195.0475,195.0475,199.7058,201.26198
2025-05-07 12:16:00,194.9228,194.9228,200.36797,202.14807
2025-05-07 12:17:00,195.0415,195.0415,199.87415,202.11487
2025-05-07 12:18:00,195.0452,195.0452,200.20154,201.90027
2025-05-07 12:19:00,195.1467,195.1467,199.91371,202.27199
2025-05-07 12:20:00,195.2087,195.2087,200.24168,202.12875
2025-05-07 12:21:00,194.9883,194.9883,200.00275,203.02284
2025-05-07 12:22:00,194.8348,194.8348,199.93301,201.10284
2025-05-07 12:23:00,194.7236,194.7236,200.26617,201.96268
2025-05-07 12:24:00,194.5836,194.5836,200.30318,201.71753
2025-05-07 12:25:00,194.7335,194.7335,199.45447,201.74149
2025-05-07 12:26:00,194.9233,194.9233,200.117,201.33292
2025-05-07 12:27:00,195.0011,195.0011,200.74261,201.76686
2025-05-07 12:28:00,194.9061,194.9061,200.01251,201.71744
2025-05-07 12:29:00,194.8833,194.8833,199.827,201.93233
2025-05-07 12:30:00,194.8194,194.8194,200.30893,201.64432
2025-05-07 12:31:00,194.7313,194.7313,200.31845,201.82295
2025-05-07 12:32:00,194.7023,194.7023,199.79485,201.68683
2025-05-07 12:33:00,194.8658,194.8658,199.94983,201.05917
2025-05-07 12:34:00,194.8063,194.8063,200.01888,202.0075
2025-05-07 12:35:00,194.8897,194.8897,199.61397,202.8611
2025-05-07 12:36:00,194.9305,194.9305,199.79099,201.8575
2025-05-07 12:37:00,194.85,194.85,199.59514,201.55452
2025-05-07 12:38:00,194.9711,194.9711,200.22865,202.85965
2025-05-07 12:39:00,195.0454,195.0454,200.07414,201.9255
2025-05-07 12:40:00,195.0907,195.0907,199.90715,202.40765
2025-05-07 12:41:00,195.2652,195.2652,199.85886,202.6645
2025-05-07 12:42:00,195.3129,195.3129,199.86371,201.80875
2025-05-07 12:43:00,195.3359,195.3359,199.6426,202.23187
2025-05-07 12:44:00,195.4384,195.4384,200.2464,201.84523
2025-05-07 12:45:00,195.3977,195.3977,199.81474,202.13446
2025-05-07 12:46:00,195.4204,195.4204,200.15341,201.41826
2025-05-07 12:47:00,195.4761,195.4761,199.51068,201.53387
2025-05-07 12:48:00,195.4818,195.4818,199.88617,201.90353
2025-05-07 12:49:00,195.4062,195.4062,199.69826,201.29602
2025-05-07 12:50:00,195.3689,195.3689,199.84154,202.20618
2025-05-07 12:51:00,195.3282,195.3282,199.2265,201.77237
2025-05-07 12:52:00,195.4116,195.4116,200.23694,201.1663
2025-05-07 12:53:00,195.4397,195.4397,199.8252,201.78217
2025-05-07 12:54:00,195.5026,195.5026,200.1027,201.70255
2025-05-07 12:55:00,195.5392,195.5392,200.01338,201.3468
2025-05-07 12:56:00,195.6096,195.6096,200.14095,202.256
2025-05-07 12:57:00,195.6535,195.6535,199.46275,202.07323
2025-05-07 12:58:00,195.6032,195.6032,199.66129,202.0903
2025-05-07 12:59:00,195.5941,195.5941,199.62633,202.00444
2025-05-07 13:00:00,195.5847,195.5847,199.51147,201.93907
2025-05-07 13:01:00,195.6295,195.6295,199.3311,201.66904
2025-05-07 13:02:00,195.5933,195.5933,199.67111,201.34367
2025-05-07 13:03:00,195.6913,195.6913,199.4852,202.54068
2025-05-07 13:04:00,195.6653,195.6653,199.64612,201.61633
2025-05-07 13:05:00,195.5983,195.5983,199.54024,201.75517
2025-05-07 13:06:00,195.5178,195.5178,199.33778,202.50308
2025-05-07 13:07:00,195.3998,195.3998,200.49312,202.19287
2025-05-07 13:08:00,195.4355,195.4355,199.9299,201.5065
2025-05-07 13:09:00,195.3204,195.3204,200.00601,201.64377
2025-05-07 13:10:00,195.2837,195.2837,200.16061,201.3645
2025-05-07 13:11:00,195.3076,195.3076,199.89635,202.36478
2025-05-07 13:12:00,195.3742,195.3742,199.69554,201.20793
2025-05-07 13:13:00,195.5079,195.5079,199.45,202.30469
2025-05-07 13:14:00,195.5437,195.5437,200.07513,202.30417
2025-05-07 13:15:00,195.5198,195.5198,199.51797,202.02538
2025-05-07 13:16:00,195.5731,195.5731,199.64357,202.36949
2025-05-07 13:17:00,195.466,195.466,199.84718,202.16493
2025-05-07 13:18:00,195.3427,195.3427,200.15918,202.4251
2025-05-07 13:19:00,195.4043,195.4043,199.86661,202.23695
2025-05-07 13:20:00,195.3326,195.3326,199.53603,202.47311
2025-05-07 13:21:00,195.2403,195.2403,199.92372,202.42151
2025-05-07 13:22:00,195.2134,195.2134,200.2534,202.55684
2025-05-07 13:23:00,195.1404,195.1404,199.69333,202.63588
2025-05-07 13:24:00,195.3038,195.3038,199.81847,201.44206
2025-05-07 13:25:00,195.4153,195.4153,200.01505,202.34665
2025-05-07 13:26:00,195.4327,195.4327,199.71341,201.4903
2025-05-07 13:27:00,195.4258,195.4258,199.64401,202.26602
2025-05-07 13:28:00,195.4487,195.4487,199.25046,201.8797
2025-05-07 13:29:00,195.3816,195.3816,199.13518,202.24533
2025-05-07 13:30:00,195.285,195.285,199.87091,202.55118
2025-05-07 13:31:00,195.2315,195.2315,200.01018,203.00385
2025-05-07 13:32:00,195.1746,195.1746,200.12279,202.26097
2025-05-07 13:33:00,195.1146,195.1146,200.14476,202.03435
2025-05-07 13:34:00,195.1179,195.1179,199.68997,202.55627
2025-05-07 13:35:00,195.0037,195.0037,200.03534,202.25264
2025-05-07 13:36:00,194.9067,194.9067,199.7937,201.69394
2025-05-07 13:37:00,194.9253,194.9253,200.24695,201.91371
2025-05-07 13:38:00,195.0034,195.0034,200.18414,202.25963
2025-05-07 13:39:00,194.9963,194.9963,199.8141,202.72897
2025-05-07 13:40:00,194.9598,194.9598,199.55913,201.60635
2025-05-07 13:41:00,194.9773,194.9773,199.42744,201.80548
2025-05-07 13:42:00,194.9832,194.9832,200.20676,202.58151
2025-05-07 13:43:00,194.9178,194.9178,199.9513,201.84436
2025-05-07 13:44:00,194.663,194.663,199.98933,202.69368
2025-05-07 13:45:00,194.7822,194.7822,199.31221,202.35779
2025-05-07 13:46:00,194.9772,194.9772,199.96175,202.2216
2025-05-07 13:47:00,195.0355,195.0355,199.56827,202.87169
2025-05-07 13:48:00,195.0295,195.0295,199.61581,202.06332
2025-05-07 13:49:00,195.0351,195.0351,200.09178,201.94545
2025-05-07 13:50:00,195.013,195.013,200.18567,201.92122
2025-05-07 13:51:00,194.7765,194.7765,199.54555,202.53683
2025-05-07 13:52:00,194.8191,194.8191,199.50938,202.0229
2025-05-07 13:53:00,194.4611,194.4611,199.92758,201.93716
2025-05-07 13:54:00,194.5739,194.5739,199.52296,201.67787
2025-05-07 13:55:00,194.7303,194.7303,199.60144,202.45888
2025-05-07 13:56:00,194.4597,194.4597,199.99855,201.91684
2025-05-07 13:57:00,194.5712,194.5712,199.42178,201.7868
2025-05-07 13:58:00,194.7186,194.7186,199.25237,202.83525
2025-05-07 13:59:00,194.7122,194.7122,199.90561,202.91039
2025-05-07 14:00:00,194.7274,194.7274,199.63626,202.86694
2025-05-07 14:01:00,194.859,194.859,199.81342,202.05307
2025-05-07 14:02:00,194.9815,194.9815,200.06558,202.84778
2025-05-07 14:03:00,194.8626,194.8626,200.02858,202.74107
2025-05-07 14:04:00,194.8471,194.8471,199.36983,202.56775
2025-05-07 14:05:00,194.5299,194.5299,199.66023,202.24706
2025-05-07 14:06:00,193.9408,193.9408,199.47319,201.82962
2025-05-07 14:07:00,193.7582,193.7582,199.92027,202.89532
2025-05-07 14:08:00,193.5283,193.5283,199.92702,201.9133
2025-05-07 14:09:00,193.499,193.499,199.64035,202.07361
2025-05-07 14:10:00,193.499,193.499,199.84177,202.3991
2025-05-07 14:11:00,193.499,193.499,200.21246,201.7924
2025-05-07 14:12:00,193.499,193.499,199.82649,202.31633
2025-05-07 14:13:00,193.499,193.499,199.5561,202.03125
2025-05-07 14:14:00,193.499,193.499,199.69427,202.2921
2025-05-07 14:15:00,193.499,193.499,200.0294,202.23778
2025-05-07 14:16:00,193.499,193.499,200.13033,203.12497
2025-05-07 14:17:00,193.499,193.499,199.39363,202.61182
2025-05-07 14:18:00,193.499,193.499,199.47617,202.29175
2025-05-07 14:19:00,193.499,193.499,199.34778,203.06642
2025-05-07 14:20:00,193.499,193.499,199.66508,202.16866
2025-05-07 14:21:00,193.499,193.499,199.78635,201.7733
2025-05-07 14:22:00,193.499,193.499,199.45636,202.46353
2025-05-07 14:23:00,193.499,193.499,200.0019,203.1755
2025-05-07 14:24:00,193.499,193.499,199.59082,202.08421
2025-05-07 14:25:00,193.499,193.499,200.17407,202.25784
2025-05-07 14:26:00,193.499,193.499,199.71243,202.35112
2025-05-07 14:27:00,193.499,193.499,200.1169,201.98502
2025-05-07 14:28:00,193.499,193.499,199.57602,202.86528
2025-05-07 14:29:00,193.499,193.499,199.0083,202.48492
2025-05-07 14:30:00,193.499,193.499,200.17613,201.72142
2025-05-07 14:31:00,193.499,193.499,199.79303,201.6617
2025-05-07 14:32:00,193.499,193.499,199.98102,202.23839
2025-05-07 14:33:00,193.499,193.499,199.79057,202.11801
2025-05-07 14:34:00,193.499,193.499,199.69667,202.91737
2025-05-07 14:35:00,193.499,193.499,200.04726,202.3601
2025-05-07 14:36:00,193.499,193.499,199.98686,202.3917
2025-05-07 14:37:00,193.499,193.499,199.36064,201.93596
2025-05-07 14:38:00,193.499,193.499,199.77922,201.54407
2025-05-07 14:39:00,193.499,193.499,200.19778,202.2775
2025-05-07 14:40:00,193.499,193.499,199.18785,201.85782
2025-05-07 14:41:00,193.499,193.499,199.76378,202.16646
2025-05-07 14:42:00,193.499,193.499,199.06293,202.45026
2025-05-07 14:43:00,193.499,193.499,199.33311,202.14415
2025-05-07 14:44:00,193.499,193.499,199.73407,202.50397
2025-05-07 14:45:00,193.499,193.499,199.63568,201.93484
2025-05-07 14:46:00,193.499,193.499,199.82034,202.23463
2025-05-07 14:47:00,193.499,193.499,199.426,201.88464
2025-05-07 14:48:00,193.499,193.499,199.89398,201.79222
2025-05-07 14:49:00,193.499,193.499,199.45206,202.19058
2025-05-07 14:50:00,193.499,193.499,199.79955,202.25725
2025-05-07 14:51:00,193.499,193.499,199.53432,202.62813
2025-05-07 14:52:00,193.499,193.499,199.78935,201.99385
2025-05-07 14:53:00,193.499,193.499,199.80157,202.00325
2025-05-07 14:54:00,193.499,193.499,199.46524,201.84018
2025-05-07 14:55:00,193.499,193.499,199.58334,202.69563
2025-05-07 14:56:00,193.499,193.499,200.18077,201.73674
2025-05-07 14:57:00,193.499,193.499,199.84767,201.43753
2025-05-07 14:58:00,193.499,193.499,199.95744,202.93513
2025-05-07 14:59:00,193.499,193.499,200.05196,201.82442
2025-05-07 15:00:00,193.499,193.499,199.98656,202.32275
2025-05-07 15:01:00,193.499,193.499,199.56726,202.06161
2025-05-07 15:02:00,193.499,193.499,200.21959,202.29146
2025-05-07 15:03:00,193.499,193.499,200.0404,202.08545
2025-05-07 15:04:00,193.499,193.499,199.58125,201.58513
2025-05-07 15:05:00,193.499,193.499,199.85162,201.4595
2025-05-07 15:06:00,193.499,193.499,199.87018,202.18051
2025-05-07 15:07:00,193.499,193.499,199.9624,200.76115
2025-05-07 15:08:00,193.499,193.499,200.12679,202.45502
2025-05-07 15:09:00,193.499,193.499,199.28712,201.92538
2025-05-07 15:10:00,193.499,193.499,200.18396,201.71706
2025-05-07 15:11:00,193.499,193.499,199.78311,202.49713
2025-05-07 15:12:00,193.499,193.499,199.40411,201.73401
2025-05-07 15:13:00,193.499,193.499,200.09027,202.21944
2025-05-07 15:14:00,193.499,193.499,200.08691,202.40268
2025-05-07 15:15:00,193.499,193.499,199.89946,202.27744
2025-05-07 15:16:00,193.499,193.499,199.24776,202.5415
2025-05-07 15:17:00,193.499,193.499,199.96317,202.11946
2025-05-07 15:18:00,193.499,193.499,199.25159,201.9285
2025-05-07 15:19:00,193.499,193.499,199.56134,202.29974
2025-05-07 15:20:00,193.499,193.499,199.56093,201.7927
2025-05-07 15:21:00,193.499,193.499,200.06586,201.83694
2025-05-07 15:22:00,193.499,193.499,199.80637,202.61633
2025-05-07 15:23:00,193.499,193.499,199.61415,201.53917
2025-05-07 15:24:00,193.499,193.499,199.5571,201.62401
2025-05-07 15:25:00,193.499,193.499,199.09344,201.923
2025-05-07 15:26:00,193.499,193.499,200.0029,202.16687
2025-05-07 15:27:00,193.499,193.499,199.66049,200.82712
2025-05-07 15:28:00,193.499,193.499,200.08862,201.51387
2025-05-07 15:29:00,193.499,193.499,199.72908,201.49942
2025-05-07 15:30:00,193.499,193.499,199.74448,201.67798
2025-05-07 15:31:00,193.499,193.499,199.29587,201.89407
2025-05-07 15:32:00,193.499,193.499,199.51434,200.88443
2025-05-07 15:33:00,193.499,193.499,199.13416,201.98747
2025-05-07 15:34:00,193.499,193.499,199.86844,201.46098
2025-05-07 15:35:00,193.499,193.499,199.33008,201.95905
2025-05-07 15:36:00,193.499,193.499,199.80118,201.79486
2025-05-07 15:37:00,193.499,193.499,198.88571,202.15395
2025-05-07 15:38:00,193.499,193.499,199.92334,202.03488
2025-05-07 15:39:00,193.499,193.499,199.80678,201.50603
2025-05-07 15:40:00,193.499,193.499,200.10106,201.54846
2025-05-07 15:41:00,193.499,193.499,199.33638,202.24481
2025-05-07 15:42:00,193.499,193.499,200.1815,202.33781
2025-05-07 15:43:00,193.499,193.499,199.37207,202.27733
2025-05-07 15:44:00,193.499,193.499,199.50699,201.26056
2025-05-07 15:45:00,193.499,193.499,199.23933,201.04095
2025-05-07 15:46:00,193.499,193.499,200.21722,200.94843
2025-05-07 15:47:00,193.499,193.499,199.64267,201.59372
2025-05-07 15:48:00,193.499,193.499,199.36485,201.64561
2025-05-07 15:49:00,193.499,193.499,199.29192,202.27505
2025-05-07 15:50:00,193.499,193.499,199.08867,201.53728
2025-05-07 15:51:00,193.499,193.499,199.48703,201.78917
2025-05-07 15:52:00,193.499,193.499,199.81235,201.83417
2025-05-07 15:53:00,193.499,193.499,199.76042,201.75206
2025-05-07 15:54:00,193.499,193.499,199.46864,201.72699
2025-05-07 15:55:00,193.499,193.499,200.00146,201.66943
2025-05-07 15:56:00,193.499,193.499,199.6313,201.70415
2025-05-07 15:57:00,193.499,193.499,199.37984,201.84924
2025-05-07 15:58:00,193.499,193.499,199.2222,202.33913
2025-05-07 15:59:00,193.499,193.499,199.9505,201.38632
2025-05-07 16:00:00,193.499,193.499,199.70027,201.30818
2025-05-07 16:01:00,193.499,193.499,199.4613,201.38004
2025-05-07 16:02:00,193.499,193.499,199.96524,201.22447
2025-05-07 16:03:00,193.499,193.499,199.56966,201.00262
2025-05-07 16:04:00,193.499,193.499,199.54863,201.88573
2025-05-07 16:05:00,193.499,193.499,198.90111,201.68301
2025-05-07 16:06:00,193.499,193.499,199.54701,201.78816
2025-05-07 16:07:00,193.499,193.499,199.68233,201.57498
2025-05-07 16:08:00,193.499,193.499,200.03058,201.64388
2025-05-07 16:09:00,193.499,193.499,199.16832,201.68442
2025-05-07 16:10:00,193.499,193.499,199.52266,201.77547
2025-05-07 16:11:00,193.499,193.499,199.50471,201.84813
2025-05-07 16:12:00,193.499,193.499,199.6062,201.2656
2025-05-07 16:13:00,193.499,193.499,199.90564,203.00677
2025-05-07 16:14:00,193.499,193.499,199.52281,201.78754
2025-05-07 16:15:00,193.499,193.499,199.80531,201.19041
2025-05-07 16:16:00,193.499,193.499,199.03412,201.49146
2025-05-07 16:17:00,193.499,193.499,199.19551,200.81049
2025-05-07 16:18:00,193.499,193.499,199.82893,201.98207
2025-05-07 16:19:00,193.499,193.499,200.08414,202.06155
2025-05-07 16:20:00,193.499,193.499,199.8131,201.94847
2025-05-07 16:21:00,193.499,193.499,199.59332,201.3838
2025-05-07 16:22:00,193.499,193.499,199.18787,201.87546
2025-05-07 16:23:00,193.499,193.499,199.21292,201.19353
2025-05-07 16:24:00,193.499,193.499,199.73775,201.35588
2025-05-07 16:25:00,193.499,193.499,199.46228,201.42123
2025-05-07 16:26:00,193.499,193.499,199.55602,201.73158
2025-05-07 16:27:00,193.499,193.499,199.52411,201.9116
2025-05-07 16:28:00,193.499,193.499,199.68076,202.20735
2025-05-07 16:29:00,193.499,193.499,199.69868,201.1068
2025-05-07 16:30:00,193.499,193.499,199.82593,201.65187
2025-05-07 16:31:00,193.499,193.499,199.09406,201.7776
2025-05-07 16:32:00,193.499,193.499,199.50877,201.74702
2025-05-07 16:33:00,193.499,193.499,199.36374,202.3945
2025-05-07 16:34:00,193.499,193.499,199.91191,201.73009
2025-05-07 16:35:00,193.499,193.499,199.28862,200.67673
2025-05-07 16:36:00,193.499,193.499,199.77492,201.82271
2025-05-07 16:37:00,193.499,193.499,199.93384,201.33395
2025-05-07 16:38:00,193.499,193.499,199.32721,201.89503
2025-05-07 16:39:00,193.499,193.499,199.27101,202.36061
2025-05-07 16:40:00,193.499,193.499,200.08348,201.88333
2025-05-07 16:41:00,193.499,193.499,199.18234,201.70303
2025-05-07 16:42:00,193.499,193.499,199.91797,201.93639
2025-05-07 16:43:00,193.499,193.499,199.97244,202.2149
2025-05-07 16:44:00,193.499,193.499,199.26086,202.05823
2025-05-07 16:45:00,193.499,193.499,199.6436,202.13864
2025-05-07 16:46:00,193.499,193.499,199.16609,201.81741
2025-05-07 16:47:00,193.499,193.499,199.39058,202.33665
2025-05-07 16:48:00,193.499,193.499,199.54826,201.84473
2025-05-07 16:49:00,193.499,193.499,199.7545,201.73639
2025-05-07 16:50:00,193.499,193.499,199.2437,201.68867
2025-05-07 16:51:00,193.499,193.499,199.77133,202.53688
2025-05-07 16:52:00,193.499,193.499,199.7977,201.78938
2025-05-07 16:53:00,193.499,193.499,199.78867,201.78568
2025-05-07 16:54:00,193.499,193.499,199.40941,201.6797
2025-05-07 16:55:00,193.499,193.499,199.22606,201.74768
2025-05-07 16:56:00,193.499,193.499,199.75401,202.13963
2025-05-07 16:57:00,193.499,193.499,199.73848,201.80272
2025-05-07 16:58:00,193.499,193.499,199.28949,200.78267
2025-05-07 16:59:00,193.499,193.499,199.60988,202.21634
2025-05-07 17:00:00,193.499,193.499,199.39955,200.75307
2025-05-07 17:01:00,193.499,193.499,199.18091,202.02621
2025-05-07 17:02:00,193.499,193.499,199.31949,201.56053
2025-05-07 17:03:00,193.499,193.499,199.03087,201.0425
2025-05-07 17:04:00,193.499,193.499,199.44139,200.96602
2025-05-07 17:05:00,193.499,193.499,199.3151,201.27446
2025-05-07 17:06:00,193.499,193.499,199.36986,201.85953
2025-05-07 17:07:00,193.499,193.499,200.01633,201.65422
2025-05-07 17:08:00,193.499,193.499,199.10483,200.9719
2025-05-07 17:09:00,193.499,193.499,199.65697,201.19191
2025-05-07 17:10:00,193.499,193.499,199.62964,201.70377
2025-05-07 17:11:00,193.499,193.499,198.96141,202.32361
2025-05-07 17:12:00,193.499,193.499,199.87411,200.82777
2025-05-07 17:13:00,193.499,193.499,199.53156,202.0884
2025-05-07 17:14:00,193.499,193.499,200.10191,201.03967
2025-05-07 17:15:00,193.499,193.499,199.45233,200.43874
2025-05-07 17:16:00,193.499,193.499,199.587,201.12257
2025-05-07 17:17:00,193.499,193.499,199.54956,202.36255
2025-05-07 17:18:00,193.499,193.499,199.30928,200.78642
2025-05-07 17:19:00,193.499,193.499,199.80782,201.4686
2025-05-07 17:20:00,193.499,193.499,199.49193,201.80115
2025-05-07 17:21:00,193.499,193.499,199.31924,201.18219
2025-05-07 17:22:00,193.499,193.499,199.50491,200.31644
2025-05-07 17:23:00,193.499,193.499,199.66472,201.09294
2025-05-07 17:24:00,193.499,193.499,199.0307,201.74571
2025-05-07 17:25:00,193.499,193.499,198.93616,200.8
2025-05-07 17:26:00,193.499,193.499,199.678,201.56862
2025-05-07 17:27:00,193.499,193.499,199.61545,200.62192
2025-05-07 17:28:00,193.499,193.499,199.23718,201.61594
2025-05-07 17:29:00,193.499,193.499,199.15477,200.80028
2025-05-07 17:30:00,193.499,193.499,199.48167,201.5298
2025-05-07 17:31:00,193.499,193.499,199.39676,201.08208
2025-05-07 17:32:00,193.499,193.499,199.89143,202.09962
2025-05-07 17:33:00,193.499,193.499,199.36284,201.36154
2025-05-07 17:34:00,193.499,193.499,199.53844,201.40063
2025-05-07 17:35:00,193.499,193.499,199.0767,201.16661
2025-05-07 17:36:00,193.499,193.499,199.68591,201.82672
2025-05-07 17:37:00,193.499,193.499,199.02373,201.23814
2025-05-07 17:38:00,193.499,193.499,199.37787,201.61859
2025-05-07 17:39:00,193.499,193.499,198.97502,200.92892
2025-05-07 17:40:00,193.499,193.499,198.93936,200.7138
2025-05-07 17:41:00,193.499,193.499,198.98288,201.51872
2025-05-07 17:42:00,193.499,193.499,198.76448,201.21967
2025-05-07 17:43:00,193.499,193.499,199.2284,201.61995
2025-05-07 17:44:00,193.499,193.499,199.49576,200.57777
2025-05-07 17:45:00,193.499,193.499,199.71552,202.13066
2025-05-07 17:46:00,193.499,193.499,199.06653,201.4454
2025-05-07 17:47:00,193.499,193.499,199.20493,201.75478
2025-05-07 17:48:00,193.499,193.499,199.2338,201.69002
2025-05-07 17:49:00,193.499,193.499,199.58598,201.01122
2025-05-07 17:50:00,193.499,193.499,199.328,201.22679
2025-05-07 17:51:00,193.499,193.499,199.34337,201.04805
2025-05-07 17:52:00,193.499,193.499,199.61203,201.28381
2025-05-07 17:53:00,193.499,193.499,199.07639,201.68272
2025-05-07 17:54:00,193.499,193.499,199.74979,201.82735
2025-05-07 17:55:00,193.499,193.499,199.34036,201.55147
2025-05-07 17:56:00,193.499,193.499,199.60008,200.8302
2025-05-07 17:57:00,193.499,193.499,198.86613,201.89128
2025-05-07 17:58:00,193.499,193.499,199.40363,200.76709
2025-05-07 17:59:00,193.499,193.499,199.4333,201.70361
2025-05-07 18:00:00,193.499,193.499,199.56221,201.97127
2025-05-07 18:01:00,193.499,193.499,199.12779,201.15526
2025-05-07 18:02:00,193.499,193.499,199.54059,201.59923
2025-05-07 18:03:00,193.499,193.499,199.0606,201.23006
2025-05-07 18:04:00,193.499,193.499,199.06006,201.8354
2025-05-07 18:05:00,193.499,193.499,199.1078,200.90605
2025-05-07 18:06:00,193.499,193.499,199.4471,201.66441
2025-05-07 18:07:00,193.499,193.499,199.25037,201.43364
2025-05-07 18:08:00,193.499,193.499,199.4914,201.90573
2025-05-07 18:09:00,193.499,193.499,199.93912,201.37082
2025-05-07 18:10:00,193.499,193.499,199.11058,200.99231
2025-05-07 18:11:00,193.499,193.499,199.32416,201.74068
2025-05-07 18:12:00,193.499,193.499,199.3715,201.68958
2025-05-07 18:13:00,193.499,193.499,199.36418,201.93036
2025-05-07 18:14:00,193.499,193.499,199.44882,201.60294
2025-05-07 18:15:00,193.499,193.499,199.18228,201.47664
2025-05-07 18:16:00,193.499,193.499,199.20924,201.76857
